lambda      alk
8.33159e+02 2.85416e-04
8.34177e+02 2.84856e-04
8.35196e+02 2.84297e-04
8.36216e+02 2.83739e-04
8.37238e+02 2.83182e-04
8.38260e+02 2.82627e-04
8.39284e+02 2.82072e-04
8.40309e+02 2.81519e-04
8.41336e+02 2.80967e-04
8.42363e+02 2.80416e-04
8.43392e+02 2.79867e-04
8.44423e+02 2.79318e-04
8.45454e+02 2.78771e-04
8.46487e+02 2.78225e-04
8.47521e+02 2.77680e-04
8.48556e+02 2.77136e-04
8.49592e+02 2.76593e-04
8.50630e+02 2.76052e-04
8.51669e+02 2.75511e-04
8.52709e+02 2.74972e-04
8.53751e+02 2.74434e-04
8.54794e+02 2.73897e-04
8.55838e+02 2.73361e-04
8.56883e+02 2.72826e-04
8.57930e+02 2.72293e-04
8.58978e+02 2.71760e-04
8.60027e+02 2.71229e-04
8.61078e+02 2.70698e-04
8.62129e+02 2.70169e-04
8.63183e+02 2.69641e-04
8.64237e+02 2.69114e-04
8.65293e+02 2.68588e-04
8.66349e+02 2.68064e-04
8.67408e+02 2.67540e-04
8.68467e+02 2.67018e-04
8.69528e+02 2.66496e-04
8.70590e+02 2.65976e-04
8.71654e+02 2.65457e-04
8.72718e+02 2.64939e-04
8.73784e+02 2.64422e-04
8.74852e+02 2.63906e-04
8.75920e+02 2.63391e-04
8.76990e+02 2.62877e-04
8.78061e+02 2.62364e-04
8.79134e+02 2.61853e-04
8.80208e+02 2.61342e-04
8.81283e+02 2.60833e-04
8.82359e+02 2.60324e-04
8.83437e+02 2.59817e-04
8.84516e+02 2.59311e-04
8.85597e+02 2.58806e-04
8.86678e+02 2.58302e-04
8.87761e+02 2.57799e-04
8.88846e+02 2.57297e-04
8.89931e+02 2.56796e-04
8.91018e+02 2.56296e-04
8.92107e+02 2.55797e-04
8.93196e+02 2.55299e-04
8.94287e+02 2.54802e-04
8.95380e+02 2.54306e-04
8.96474e+02 2.53812e-04
8.97569e+02 2.53318e-04
8.98665e+02 2.52826e-04
8.99763e+02 2.52334e-04
9.00862e+02 2.51843e-04
9.01962e+02 2.51354e-04
9.03064e+02 2.50865e-04
9.04167e+02 2.50378e-04
9.05271e+02 2.49892e-04
9.06377e+02 2.49406e-04
9.07484e+02 2.48922e-04
9.08593e+02 2.48438e-04
9.09702e+02 2.47956e-04
9.10814e+02 2.47475e-04
9.11926e+02 2.46994e-04
9.13040e+02 2.46515e-04
9.14155e+02 2.46036e-04
9.15272e+02 2.45559e-04
9.16390e+02 2.45083e-04
9.17509e+02 2.44607e-04
9.18630e+02 2.44133e-04
9.19752e+02 2.43660e-04
9.20875e+02 2.43187e-04
9.22000e+02 2.42716e-04
9.23126e+02 2.42246e-04
9.24254e+02 2.41776e-04
9.25383e+02 2.41308e-04
9.26513e+02 2.40840e-04
9.27645e+02 2.40374e-04
9.28778e+02 2.39908e-04
9.29913e+02 2.39444e-04
9.31049e+02 2.38980e-04
9.32186e+02 2.38518e-04
9.33324e+02 2.38056e-04
9.34464e+02 2.37595e-04
9.35606e+02 2.37136e-04
9.36749e+02 2.36677e-04
9.37893e+02 2.36219e-04
9.39038e+02 2.35762e-04
9.40186e+02 2.35306e-04
9.41334e+02 2.34851e-04
9.42484e+02 2.34397e-04
9.43635e+02 2.33944e-04
9.44788e+02 2.33492e-04
9.45942e+02 2.33041e-04
9.47097e+02 2.32591e-04
9.48254e+02 2.32142e-04
9.49412e+02 2.31693e-04
9.50572e+02 2.31246e-04
9.51733e+02 2.30800e-04
9.52895e+02 2.30354e-04
9.54059e+02 2.29909e-04
9.55225e+02 2.29466e-04
9.56392e+02 2.29023e-04
9.57560e+02 2.28581e-04
9.58729e+02 2.28140e-04
9.59900e+02 2.27700e-04
9.61073e+02 2.27261e-04
9.62247e+02 2.26823e-04
9.63422e+02 2.26386e-04
9.64599e+02 2.25950e-04
9.65777e+02 2.25514e-04
9.66957e+02 2.25080e-04
9.68138e+02 2.24646e-04
9.69321e+02 2.24213e-04
9.70505e+02 2.23781e-04
9.71690e+02 2.23351e-04
9.72877e+02 2.22921e-04
9.74065e+02 2.22491e-04
9.75255e+02 2.22063e-04
9.76446e+02 2.21636e-04
9.77639e+02 2.21209e-04
9.78833e+02 2.20784e-04
9.80029e+02 2.20359e-04
9.81226e+02 2.19935e-04
9.82424e+02 2.19512e-04
9.83624e+02 2.19090e-04
9.84826e+02 2.18669e-04
9.86029e+02 2.18249e-04
9.87233e+02 2.17830e-04
9.88439e+02 2.17411e-04
9.89647e+02 2.16993e-04
9.90855e+02 2.16577e-04
9.92066e+02 2.16161e-04
9.93277e+02 2.15745e-04
9.94491e+02 2.15331e-04
9.95705e+02 2.14918e-04
9.96922e+02 2.14505e-04
9.98139e+02 2.14094e-04
9.99359e+02 2.13683e-04
1.00058e+03 2.13273e-04
1.00180e+03 2.12864e-04
1.00303e+03 2.12456e-04
1.00425e+03 2.12048e-04
1.00548e+03 2.11642e-04
1.00671e+03 2.11236e-04
1.00793e+03 2.10831e-04
1.00917e+03 2.10427e-04
1.01040e+03 2.10024e-04
1.01163e+03 2.09622e-04
1.01287e+03 2.09220e-04
1.01411e+03 2.08819e-04
1.01534e+03 2.08420e-04
1.01658e+03 2.08020e-04
1.01783e+03 2.07622e-04
1.01907e+03 2.07225e-04
1.02031e+03 2.06828e-04
1.02156e+03 2.06433e-04
1.02281e+03 2.06038e-04
1.02406e+03 2.05644e-04
1.02531e+03 2.05250e-04
1.02656e+03 2.04858e-04
1.02781e+03 2.04466e-04
1.02907e+03 2.04075e-04
1.03033e+03 2.03685e-04
1.03159e+03 2.03296e-04
1.03285e+03 2.02908e-04
1.03411e+03 2.02520e-04
1.03537e+03 2.02133e-04
1.03664e+03 2.01747e-04
1.03790e+03 2.01362e-04
1.03917e+03 2.00977e-04
1.04044e+03 2.00594e-04
1.04171e+03 2.00211e-04
1.04298e+03 1.99829e-04
1.04426e+03 1.99447e-04
1.04553e+03 1.99067e-04
1.04681e+03 1.98687e-04
1.04809e+03 1.98308e-04
1.04937e+03 1.97930e-04
1.05065e+03 1.97553e-04
1.05193e+03 1.97176e-04
1.05322e+03 1.96800e-04
1.05450e+03 1.96425e-04
1.05579e+03 1.96051e-04
1.05708e+03 1.95678e-04
1.05837e+03 1.95305e-04
1.05967e+03 1.94933e-04
1.06096e+03 1.94562e-04
1.06226e+03 1.94191e-04
1.06355e+03 1.93822e-04
1.06485e+03 1.93453e-04
1.06615e+03 1.93085e-04
1.06746e+03 1.92717e-04
1.06876e+03 1.92351e-04
1.07006e+03 1.91985e-04
1.07137e+03 1.91620e-04
1.07268e+03 1.91255e-04
1.07399e+03 1.90892e-04
1.07530e+03 1.90529e-04
1.07662e+03 1.90167e-04
1.07793e+03 1.89805e-04
1.07925e+03 1.89445e-04
1.08057e+03 1.89085e-04
1.08189e+03 1.88726e-04
1.08321e+03 1.88367e-04
1.08453e+03 1.88010e-04
1.08586e+03 1.87653e-04
1.08718e+03 1.87296e-04
1.08851e+03 1.86941e-04
1.08984e+03 1.86586e-04
1.09117e+03 1.86232e-04
1.09250e+03 1.85879e-04
1.09384e+03 1.85526e-04
1.09517e+03 1.85175e-04
1.09651e+03 1.84823e-04
1.09785e+03 1.84473e-04
1.09919e+03 1.84123e-04
1.10053e+03 1.83774e-04
1.10188e+03 1.83426e-04
1.10322e+03 1.83079e-04
1.10457e+03 1.82732e-04
1.10592e+03 1.82386e-04
1.10727e+03 1.82040e-04
1.10862e+03 1.81696e-04
1.10998e+03 1.81352e-04
1.11133e+03 1.81008e-04
1.11269e+03 1.80666e-04
1.11405e+03 1.80324e-04
1.11541e+03 1.79983e-04
1.11677e+03 1.79642e-04
1.11814e+03 1.79302e-04
1.11950e+03 1.78963e-04
1.12087e+03 1.78625e-04
1.12224e+03 1.78287e-04
1.12361e+03 1.77950e-04
1.12498e+03 1.77614e-04
1.12636e+03 1.77278e-04
1.12773e+03 1.76943e-04
1.12911e+03 1.76609e-04
1.13049e+03 1.76276e-04
1.13187e+03 1.75943e-04
1.13325e+03 1.75611e-04
1.13464e+03 1.75279e-04
1.13602e+03 1.74948e-04
1.13741e+03 1.74618e-04
1.13880e+03 1.74289e-04
1.14019e+03 1.73960e-04
1.14159e+03 1.73632e-04
1.14298e+03 1.73304e-04
1.14438e+03 1.72977e-04
1.14577e+03 1.72651e-04
1.14717e+03 1.72326e-04
1.14857e+03 1.72001e-04
1.14998e+03 1.71677e-04
1.15138e+03 1.71353e-04
1.15279e+03 1.71030e-04
1.15420e+03 1.70708e-04
1.15561e+03 1.70387e-04
1.15702e+03 1.70066e-04
1.15843e+03 1.69746e-04
1.15985e+03 1.69426e-04
1.16126e+03 1.69107e-04
1.16268e+03 1.68789e-04
1.16410e+03 1.68472e-04
1.16552e+03 1.68155e-04
1.16695e+03 1.67838e-04
1.16837e+03 1.67523e-04
1.16980e+03 1.67208e-04
1.17123e+03 1.66893e-04
1.17266e+03 1.66580e-04
1.17409e+03 1.66266e-04
1.17553e+03 1.65954e-04
1.17696e+03 1.65642e-04
1.17840e+03 1.65331e-04
1.17984e+03 1.65021e-04
1.18128e+03 1.64711e-04
1.18272e+03 1.64401e-04
1.18417e+03 1.64093e-04
1.18561e+03 1.63785e-04
1.18706e+03 1.63477e-04
1.18851e+03 1.63171e-04
1.18996e+03 1.62864e-04
1.19142e+03 1.62559e-04
1.19287e+03 1.62254e-04
1.19433e+03 1.61950e-04
1.19579e+03 1.61646e-04
1.19725e+03 1.61343e-04
1.19871e+03 1.61041e-04
1.20018e+03 1.60739e-04
1.20164e+03 1.60438e-04
1.20311e+03 1.60137e-04
1.20458e+03 1.59837e-04
1.20605e+03 1.59538e-04
1.20752e+03 1.59239e-04
1.20900e+03 1.58941e-04
1.21048e+03 1.58643e-04
1.21195e+03 1.58346e-04
1.21343e+03 1.58050e-04
1.21492e+03 1.57754e-04
1.21640e+03 1.57459e-04
1.21789e+03 1.57164e-04
1.21937e+03 1.56871e-04
1.22086e+03 1.56577e-04
1.22235e+03 1.56284e-04
1.22385e+03 1.55992e-04
1.22534e+03 1.55701e-04
1.22684e+03 1.55410e-04
1.22834e+03 1.55119e-04
1.22984e+03 1.54830e-04
1.23134e+03 1.54540e-04
1.23284e+03 1.54252e-04
1.23435e+03 1.53964e-04
1.23586e+03 1.53676e-04
1.23737e+03 1.53389e-04
1.23888e+03 1.53103e-04
1.24039e+03 1.52817e-04
1.24191e+03 1.52532e-04
1.24342e+03 1.52248e-04
1.24494e+03 1.51964e-04
1.24646e+03 1.51680e-04
1.24799e+03 1.51398e-04
1.24951e+03 1.51115e-04
1.25104e+03 1.50834e-04
1.25256e+03 1.50553e-04
1.25409e+03 1.50272e-04
1.25563e+03 1.49992e-04
1.25716e+03 1.49713e-04
1.25870e+03 1.49434e-04
1.26023e+03 1.49155e-04
1.26177e+03 1.48878e-04
1.26331e+03 1.48601e-04
1.26486e+03 1.48324e-04
1.26640e+03 1.48048e-04
1.26795e+03 1.47773e-04
1.26950e+03 1.47498e-04
1.27105e+03 1.47223e-04
1.27260e+03 1.46949e-04
1.27416e+03 1.46676e-04
1.27571e+03 1.46403e-04
1.27727e+03 1.46131e-04
1.27883e+03 1.45860e-04
1.28039e+03 1.45589e-04
1.28196e+03 1.45318e-04
1.28352e+03 1.45048e-04
1.28509e+03 1.44779e-04
1.28666e+03 1.44510e-04
1.28823e+03 1.44241e-04
1.28980e+03 1.43974e-04
1.29138e+03 1.43706e-04
1.29296e+03 1.43440e-04
1.29454e+03 1.43174e-04
1.29612e+03 1.42908e-04
1.29770e+03 1.42643e-04
1.29929e+03 1.42378e-04
1.30087e+03 1.42114e-04
1.30246e+03 1.41851e-04
1.30405e+03 1.41588e-04
1.30565e+03 1.41325e-04
1.30724e+03 1.41063e-04
1.30884e+03 1.40802e-04
1.31044e+03 1.40541e-04
1.31204e+03 1.40281e-04
1.31364e+03 1.40021e-04
1.31524e+03 1.39762e-04
1.31685e+03 1.39503e-04
1.31846e+03 1.39245e-04
1.32007e+03 1.38987e-04
1.32168e+03 1.38730e-04
1.32330e+03 1.38473e-04
1.32491e+03 1.38217e-04
1.32653e+03 1.37961e-04
1.32815e+03 1.37706e-04
1.32977e+03 1.37451e-04
1.33140e+03 1.37197e-04
1.33302e+03 1.36944e-04
1.33465e+03 1.36691e-04
1.33628e+03 1.36438e-04
1.33792e+03 1.36186e-04
1.33955e+03 1.35934e-04
1.34119e+03 1.35683e-04
1.34282e+03 1.35433e-04
1.34446e+03 1.35183e-04
1.34611e+03 1.34933e-04
1.34775e+03 1.34684e-04
1.34940e+03 1.34435e-04
1.35105e+03 1.34187e-04
1.35270e+03 1.33940e-04
1.35435e+03 1.33693e-04
1.35600e+03 1.33446e-04
1.35766e+03 1.33200e-04
1.35932e+03 1.32954e-04
1.36098e+03 1.32709e-04
1.36264e+03 1.32465e-04
1.36430e+03 1.32221e-04
1.36597e+03 1.31977e-04
1.36764e+03 1.31734e-04
1.36931e+03 1.31491e-04
1.37098e+03 1.31249e-04
1.37266e+03 1.31007e-04
1.37433e+03 1.30766e-04
1.37601e+03 1.30525e-04
1.37769e+03 1.30285e-04
1.37938e+03 1.30045e-04
1.38106e+03 1.29806e-04
1.38275e+03 1.29567e-04
1.38444e+03 1.29329e-04
1.38613e+03 1.29091e-04
1.38782e+03 1.28854e-04
1.38952e+03 1.28617e-04
1.39121e+03 1.28380e-04
1.39291e+03 1.28145e-04
1.39461e+03 1.27909e-04
1.39632e+03 1.27674e-04
1.39802e+03 1.27440e-04
1.39973e+03 1.27205e-04
1.40144e+03 1.26972e-04
1.40315e+03 1.26739e-04
1.40487e+03 1.26506e-04
1.40658e+03 1.26274e-04
1.40830e+03 1.26042e-04
1.41002e+03 1.25811e-04
1.41174e+03 1.25580e-04
1.41347e+03 1.25350e-04
1.41519e+03 1.25120e-04
1.41692e+03 1.24890e-04
1.41865e+03 1.24661e-04
1.42039e+03 1.24433e-04
1.42212e+03 1.24205e-04
1.42386e+03 1.23977e-04
1.42560e+03 1.23750e-04
1.42734e+03 1.23523e-04
1.42908e+03 1.23297e-04
1.43083e+03 1.23071e-04
1.43258e+03 1.22846e-04
1.43432e+03 1.22621e-04
1.43608e+03 1.22397e-04
1.43783e+03 1.22173e-04
1.43959e+03 1.21949e-04
1.44135e+03 1.21726e-04
1.44311e+03 1.21503e-04
1.44487e+03 1.21281e-04
1.44663e+03 1.21059e-04
1.44840e+03 1.20838e-04
1.45017e+03 1.20617e-04
1.45194e+03 1.20397e-04
1.45371e+03 1.20177e-04
1.45549e+03 1.19957e-04
1.45727e+03 1.19738e-04
1.45905e+03 1.19519e-04
1.46083e+03 1.19301e-04
1.46262e+03 1.19083e-04
1.46440e+03 1.18866e-04
1.46619e+03 1.18649e-04
1.46798e+03 1.18432e-04
1.46977e+03 1.18216e-04
1.47157e+03 1.18000e-04
1.47337e+03 1.17785e-04
1.47517e+03 1.17570e-04
1.47697e+03 1.17356e-04
1.47877e+03 1.17142e-04
1.48058e+03 1.16928e-04
1.48239e+03 1.16715e-04
1.48420e+03 1.16503e-04
1.48601e+03 1.16290e-04
1.48783e+03 1.16079e-04
1.48964e+03 1.15867e-04
1.49146e+03 1.15656e-04
1.49328e+03 1.15445e-04
1.49511e+03 1.15235e-04
1.49694e+03 1.15026e-04
1.49876e+03 1.14816e-04
1.50059e+03 1.14607e-04
1.50243e+03 1.14399e-04
1.50426e+03 1.14191e-04
1.50610e+03 1.13983e-04
1.50794e+03 1.13776e-04
1.50978e+03 1.13569e-04
1.51163e+03 1.13362e-04
1.51347e+03 1.13156e-04
1.51532e+03 1.12951e-04
1.51717e+03 1.12745e-04
1.51902e+03 1.12541e-04
1.52088e+03 1.12336e-04
1.52274e+03 1.12132e-04
1.52460e+03 1.11929e-04
1.52646e+03 1.11725e-04
1.52832e+03 1.11523e-04
1.53019e+03 1.11320e-04
1.53206e+03 1.11118e-04
1.53393e+03 1.10917e-04
1.53581e+03 1.10715e-04
1.53768e+03 1.10515e-04
1.53956e+03 1.10314e-04
1.54144e+03 1.10114e-04
1.54332e+03 1.09914e-04
1.54521e+03 1.09715e-04
1.54710e+03 1.09516e-04
1.54899e+03 1.09318e-04
1.55088e+03 1.09120e-04
1.55277e+03 1.08922e-04
1.55467e+03 1.08725e-04
1.55657e+03 1.08528e-04
1.55847e+03 1.08332e-04
1.56037e+03 1.08136e-04
1.56228e+03 1.07940e-04
1.56419e+03 1.07745e-04
1.56610e+03 1.07550e-04
1.56801e+03 1.07355e-04
1.56993e+03 1.07161e-04
1.57184e+03 1.06967e-04
1.57376e+03 1.06774e-04
1.57569e+03 1.06581e-04
1.57761e+03 1.06388e-04
1.57954e+03 1.06196e-04
1.58147e+03 1.06004e-04
1.58340e+03 1.05812e-04
1.58533e+03 1.05621e-04
1.58727e+03 1.05430e-04
1.58921e+03 1.05240e-04
1.59115e+03 1.05050e-04
1.59309e+03 1.04860e-04
1.59504e+03 1.04671e-04
1.59699e+03 1.04482e-04
1.59894e+03 1.04294e-04
1.60089e+03 1.04106e-04
1.60285e+03 1.03918e-04
1.60480e+03 1.03731e-04
1.60676e+03 1.03543e-04
1.60873e+03 1.03357e-04
1.61069e+03 1.03171e-04
1.61266e+03 1.02985e-04
1.61463e+03 1.02799e-04
1.61660e+03 1.02614e-04
1.61858e+03 1.02429e-04
1.62055e+03 1.02245e-04
1.62253e+03 1.02060e-04
1.62451e+03 1.01877e-04
1.62650e+03 1.01693e-04
1.62848e+03 1.01510e-04
1.63047e+03 1.01328e-04
1.63247e+03 1.01145e-04
1.63446e+03 1.00963e-04
1.63646e+03 1.00782e-04
1.63846e+03 1.00601e-04
1.64046e+03 1.00420e-04
1.64246e+03 1.00239e-04
1.64447e+03 1.00059e-04
1.64648e+03 9.98792e-05
1.64849e+03 9.96997e-05
1.65050e+03 9.95206e-05
1.65252e+03 9.93418e-05
1.65453e+03 9.91634e-05
1.65656e+03 9.89854e-05
1.65858e+03 9.88077e-05
1.66060e+03 9.86303e-05
1.66263e+03 9.84533e-05
1.66466e+03 9.82766e-05
1.66670e+03 9.81003e-05
1.66873e+03 9.79243e-05
1.67077e+03 9.77487e-05
1.67281e+03 9.75734e-05
1.67486e+03 9.73985e-05
1.67690e+03 9.72239e-05
1.67895e+03 9.70496e-05
1.68100e+03 9.68757e-05
1.68305e+03 9.67022e-05
1.68511e+03 9.65289e-05
1.68717e+03 9.63560e-05
1.68923e+03 9.61835e-05
1.69129e+03 9.60112e-05
1.69336e+03 9.58394e-05
1.69543e+03 9.56678e-05
1.69750e+03 9.54966e-05
1.69957e+03 9.53257e-05
1.70165e+03 9.51552e-05
1.70373e+03 9.49850e-05
1.70581e+03 9.48151e-05
1.70789e+03 9.46456e-05
1.70998e+03 9.44763e-05
1.71206e+03 9.43075e-05
1.71416e+03 9.41389e-05
1.71625e+03 9.39707e-05
1.71835e+03 9.38028e-05
1.72044e+03 9.36352e-05
1.72255e+03 9.34680e-05
1.72465e+03 9.33011e-05
1.72676e+03 9.31345e-05
1.72887e+03 9.29682e-05
1.73098e+03 9.28023e-05
1.73309e+03 9.26367e-05
1.73521e+03 9.24714e-05
1.73733e+03 9.23064e-05
1.73945e+03 9.21418e-05
1.74158e+03 9.19775e-05
1.74370e+03 9.18134e-05
1.74583e+03 9.16498e-05
1.74797e+03 9.14864e-05
1.75010e+03 9.13234e-05
1.75224e+03 9.11606e-05
1.75438e+03 9.09982e-05
1.75652e+03 9.08361e-05
1.75867e+03 9.06743e-05
1.76082e+03 9.05129e-05
1.76297e+03 9.03517e-05
1.76512e+03 9.01909e-05
1.76728e+03 9.00304e-05
1.76943e+03 8.98701e-05
1.77160e+03 8.97102e-05
1.77376e+03 8.95507e-05
1.77593e+03 8.93914e-05
1.77810e+03 8.92324e-05
1.78027e+03 8.90738e-05
1.78244e+03 8.89154e-05
1.78462e+03 8.87574e-05
1.78680e+03 8.85996e-05
1.78898e+03 8.84422e-05
1.79117e+03 8.82851e-05
1.79335e+03 8.81283e-05
1.79554e+03 8.79718e-05
1.79774e+03 8.78155e-05
1.79993e+03 8.76596e-05
1.80213e+03 8.75040e-05
1.80433e+03 8.73487e-05
1.80654e+03 8.71937e-05
1.80874e+03 8.70390e-05
1.81095e+03 8.68846e-05
1.81317e+03 8.67306e-05
1.81538e+03 8.65768e-05
1.81760e+03 8.64233e-05
1.81982e+03 8.62701e-05
1.82204e+03 8.61172e-05
1.82427e+03 8.59645e-05
1.82649e+03 8.58122e-05
1.82873e+03 8.56602e-05
1.83096e+03 8.55085e-05
1.83320e+03 8.53571e-05
1.83544e+03 8.52059e-05
1.83768e+03 8.50551e-05
1.83992e+03 8.49046e-05
1.84217e+03 8.47543e-05
1.84442e+03 8.46043e-05
1.84667e+03 8.44547e-05
1.84893e+03 8.43053e-05
1.85119e+03 8.41562e-05
1.85345e+03 8.40074e-05
1.85571e+03 8.38589e-05
1.85798e+03 8.37106e-05
1.86025e+03 8.35627e-05
1.86252e+03 8.34150e-05
1.86479e+03 8.32676e-05
1.86707e+03 8.31206e-05
1.86935e+03 8.29738e-05
1.87164e+03 8.28272e-05
1.87392e+03 8.26810e-05
1.87621e+03 8.25351e-05
1.87850e+03 8.23894e-05
1.88080e+03 8.22440e-05
1.88310e+03 8.20989e-05
1.88540e+03 8.19541e-05
1.88770e+03 8.18095e-05
1.89000e+03 8.16652e-05
1.89231e+03 8.15213e-05
1.89462e+03 8.13775e-05
1.89694e+03 8.12341e-05
1.89926e+03 8.10910e-05
1.90158e+03 8.09481e-05
1.90390e+03 8.08055e-05
1.90622e+03 8.06631e-05
1.90855e+03 8.05211e-05
1.91088e+03 8.03793e-05
1.91322e+03 8.02378e-05
1.91555e+03 8.00966e-05
1.91789e+03 7.99556e-05
1.92024e+03 7.98149e-05
1.92258e+03 7.96745e-05
1.92493e+03 7.95344e-05
1.92728e+03 7.93945e-05
1.92964e+03 7.92549e-05
1.93199e+03 7.91155e-05
1.93435e+03 7.89765e-05
1.93672e+03 7.88377e-05
1.93908e+03 7.86991e-05
1.94145e+03 7.85609e-05
1.94382e+03 7.84229e-05
1.94620e+03 7.82851e-05
1.94857e+03 7.81477e-05
1.95095e+03 7.80104e-05
1.95334e+03 7.78735e-05
1.95572e+03 7.77368e-05
1.95811e+03 7.76004e-05
1.96050e+03 7.74643e-05
1.96290e+03 7.73284e-05
1.96530e+03 7.71927e-05
1.96770e+03 7.70574e-05
1.97010e+03 7.69223e-05
1.97251e+03 7.67874e-05
1.97492e+03 7.66528e-05
1.97733e+03 7.65185e-05
1.97974e+03 7.63844e-05
1.98216e+03 7.62506e-05
1.98458e+03 7.61171e-05
1.98701e+03 7.59838e-05
1.98943e+03 7.58507e-05
1.99186e+03 7.57179e-05
1.99430e+03 7.55854e-05
1.99673e+03 7.54531e-05
1.99917e+03 7.53211e-05
2.00161e+03 7.51841e-05
2.00406e+03 7.50447e-05
2.00651e+03 7.49056e-05
2.00896e+03 7.47668e-05
2.01141e+03 7.46282e-05
2.01387e+03 7.44898e-05
2.01633e+03 7.43517e-05
2.01879e+03 7.42139e-05
2.02126e+03 7.40763e-05
2.02373e+03 7.39390e-05
2.02620e+03 7.38019e-05
2.02867e+03 7.36651e-05
2.03115e+03 7.35286e-05
2.03363e+03 7.33922e-05
2.03612e+03 7.32562e-05
2.03860e+03 7.31204e-05
2.04109e+03 7.29848e-05
2.04359e+03 7.28495e-05
2.04608e+03 7.27145e-05
2.04858e+03 7.25797e-05
2.05108e+03 7.24452e-05
2.05359e+03 7.23109e-05
2.05610e+03 7.21768e-05
2.05861e+03 7.20430e-05
2.06112e+03 7.19095e-05
2.06364e+03 7.17761e-05
2.06616e+03 7.16431e-05
2.06868e+03 7.15103e-05
2.07121e+03 7.13777e-05
2.07374e+03 7.12454e-05
2.07627e+03 7.11133e-05
2.07881e+03 7.09815e-05
2.08135e+03 7.08499e-05
2.08389e+03 7.07186e-05
2.08644e+03 7.05875e-05
2.08899e+03 7.04566e-05
2.09154e+03 7.03260e-05
2.09409e+03 7.01956e-05
2.09665e+03 7.00655e-05
2.09921e+03 6.99356e-05
2.10178e+03 6.98060e-05
2.10434e+03 6.96766e-05
2.10691e+03 6.95474e-05
2.10949e+03 6.94185e-05
2.11206e+03 6.92898e-05
2.11464e+03 6.91613e-05
2.11723e+03 6.90331e-05
2.11981e+03 6.89052e-05
2.12240e+03 6.87774e-05
2.12499e+03 6.86499e-05
2.12759e+03 6.85227e-05
2.13019e+03 6.83956e-05
2.13279e+03 6.82688e-05
2.13540e+03 6.81423e-05
2.13800e+03 6.80160e-05
2.14062e+03 6.78899e-05
2.14323e+03 6.77640e-05
2.14585e+03 6.76384e-05
2.14847e+03 6.75130e-05
2.15109e+03 6.73879e-05
2.15372e+03 6.72629e-05
2.15635e+03 6.71383e-05
2.15899e+03 6.70138e-05
2.16162e+03 6.68896e-05
2.16426e+03 6.67656e-05
2.16691e+03 6.66418e-05
2.16955e+03 6.65183e-05
2.17220e+03 6.63949e-05
2.17486e+03 6.62719e-05
2.17751e+03 6.61490e-05
2.18017e+03 6.60264e-05
2.18284e+03 6.59040e-05
2.18550e+03 6.57818e-05
2.18817e+03 6.56599e-05
2.19085e+03 6.55381e-05
2.19352e+03 6.54166e-05
2.19620e+03 6.52954e-05
2.19888e+03 6.51743e-05
2.20157e+03 6.50535e-05
2.20426e+03 6.49329e-05
2.20695e+03 6.48126e-05
2.20965e+03 6.46924e-05
2.21235e+03 6.45725e-05
2.21505e+03 6.44528e-05
2.21775e+03 6.43333e-05
2.22046e+03 6.42140e-05
2.22317e+03 6.40950e-05
2.22589e+03 6.39762e-05
2.22861e+03 6.38576e-05
2.23133e+03 6.37392e-05
2.23406e+03 6.36210e-05
2.23679e+03 6.35031e-05
2.23952e+03 6.33854e-05
2.24225e+03 6.32679e-05
2.24499e+03 6.31506e-05
2.24773e+03 6.30335e-05
2.25048e+03 6.29167e-05
2.25323e+03 6.28000e-05
2.25598e+03 6.26836e-05
2.25874e+03 6.25674e-05
2.26150e+03 6.24514e-05
2.26426e+03 6.23357e-05
2.26702e+03 6.22201e-05
2.26979e+03 6.21048e-05
2.27257e+03 6.19896e-05
2.27534e+03 6.18747e-05
2.27812e+03 6.17600e-05
2.28090e+03 6.16455e-05
2.28369e+03 6.15312e-05
2.28648e+03 6.14172e-05
2.28927e+03 6.13033e-05
2.29207e+03 6.11897e-05
2.29487e+03 6.10762e-05
2.29767e+03 6.09630e-05
2.30048e+03 6.08500e-05
2.30329e+03 6.07372e-05
2.30610e+03 6.06246e-05
2.30892e+03 6.05122e-05
2.31174e+03 6.04001e-05
2.31456e+03 6.02881e-05
2.31739e+03 6.01763e-05
2.32022e+03 6.00648e-05
2.32305e+03 5.99534e-05
2.32589e+03 5.98423e-05
2.32873e+03 5.97313e-05
2.33158e+03 5.96206e-05
2.33442e+03 5.95101e-05
2.33728e+03 5.93998e-05
2.34013e+03 5.92897e-05
2.34299e+03 5.91797e-05
2.34585e+03 5.90700e-05
2.34872e+03 5.89605e-05
2.35159e+03 5.88512e-05
2.35446e+03 5.87421e-05
2.35733e+03 5.86332e-05
2.36021e+03 5.85245e-05
2.36310e+03 5.84161e-05
2.36598e+03 5.83078e-05
2.36887e+03 5.81997e-05
2.37177e+03 5.80918e-05
2.37466e+03 5.79841e-05
2.37756e+03 5.78766e-05
2.38047e+03 5.77693e-05
2.38338e+03 5.76622e-05
2.38629e+03 5.75553e-05
2.38920e+03 5.74486e-05
2.39212e+03 5.73421e-05
2.39504e+03 5.72358e-05
2.39797e+03 5.71297e-05
2.40090e+03 5.70238e-05
2.40383e+03 5.69181e-05
2.40676e+03 5.68126e-05
2.40970e+03 5.67073e-05
2.41265e+03 5.66022e-05
2.41560e+03 5.64972e-05
2.41855e+03 5.63925e-05
